"owner_id","treat7","treat8","rand_id","holdout","azavea_section","ever_paid_jul","ever_paid_sep","ever_paid_dec","ever_paid_jul16","paid_full_jul","paid_full_sep","paid_full_dec","paid_full_jul16","total_paid_sep","total_paid_dec","earliest_pmt_dec","earliest_pmt_jul16","total_due","assessed_mv","tenure","x_lon","y_lat","kde","flag_holdout_overlap","N","unq_own"
1974,"Community","Community",220,0,"Center City",0,0,0,1,0,0,1,1,0,0,,2016-02-24T00:00:00Z,2366.92,411800,45,-75.1459218543,39.9340720204,7.79104617312095e-06,0,1,1
11367,"Community","Community",1121,0,"Northwest Philadelphia",0,0,0,1,0,1,1,1,0,0,,2016-05-26T00:00:00Z,292.97,57700,20,-75.1671180205,39.9794836791,1.20426656175228e-05,0,1,1
19636,"Community","Community",1109,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,316.91,316.91,2015-08-10,2016-04-21T00:00:00Z,308.07,22000,7,-75.1809780654,39.9946083426,2.32778683378301e-05,0,1,1
15790,"Community","Community",418,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1496.92,106900,13,-75.1472656791,39.9820430812,1.35450481604228e-05,0,1,1
69,"Community","Community",1045,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,394.88,394.88,2015-06-11,2016-04-08T00:00:00Z,394.88,28200,6,-75.1867472465,39.9966339188,1.09049811820634e-05,0,1,1
16697,"Community","Community",101,0,"South Philadelphia",0,1,1,1,0,1,1,1,4035.64,4035.64,2015-09-15,2016-03-01T00:00:00Z,3869.03,306300,5,-75.1657785936,39.9363409264,1.74638809383115e-05,0,1,1
2818,"Community","Community",1342,0,"Northeast Philadelphia",1,1,1,1,0,1,1,1,20.13,20.13,2015-07-02,2016-02-09T00:00:00Z,20.13,143700,11,-75.0805892765,40.0453369617,7.48879314460572e-06,0,1,1
1590,"Community","Community",670,0,"South Philadelphia",1,1,1,1,1,1,1,1,939.61,939.61,2015-07-01,2016-03-07T00:00:00Z,939.61,231800,47,-75.1629665632,39.9362030053,1.74638809383115e-05,0,1,1
4758,"Community","Community",268,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2097.52,,,-75.0014578409,40.0738134808,1.07637179949851e-06,0,1,1
10490,"Community","Community",831,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,695.95,79700,21,-75.2505510083,39.9793325443,9.41495312061703e-06,0,1,1
7789,"Community","Community",218,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2376.31,169700,7.5,-75.1666756125,40.0085089434,1.48530597556761e-05,0,2,0
5649,"Community","Community",816,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,712.75,712.75,2015-06-26,2016-04-29T00:00:00Z,712.75,50900,2,-75.1755518934,39.975040086,1.46762260669711e-05,0,1,1
16051,"Community","Community",211,0,"North Philadelphia",1,1,1,1,1,1,1,1,2428.12,2428.12,2015-06-09,2016-03-16T00:00:00Z,2428.12,173400,5,-75.1052496274,40.0004374559,2.22837644272065e-05,0,2,0
16850,"Community","Community",928,0,"North Philadelphia",0,0,1,1,0,0,0,1,0,530,2015-11-12,2016-03-09T00:00:00Z,560.12,40000,11,-75.142818068,40.004877215,2.57629966066851e-05,0,1,1
1,"Community","Community",786,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,796.62,2015-10-20,,753.36,53800,13,-75.1320573293,40.0189581753,2.39195168467986e-05,0,1,1
12523,"Community","Community",544,0,"West Philadelphia",1,1,1,1,1,1,1,1,1179.05,1179.05,2015-06-18,2016-04-04T00:00:00Z,1179.05,84200,8,-75.2443377939,39.9621583145,3.47792419156615e-05,0,1,1
3512,"Community","Community",375,0,"North Philadelphia",0,0,1,0,0,0,1,0,0,1725.02,2015-10-26,,1631.35,116500,7,-75.1148799954,39.9959898373,3.57236207182295e-05,0,1,1
17299,"Community","Community",624,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1026.42,73300,14,-75.1795680765,39.9322781666,3.8049511406633e-05,0,1,1
9289,"Community","Community",522,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1228.06,87700,11,-75.1410605286,40.0280103719,2.00814497115541e-05,0,1,1
19903,"Community","Community",855,0,"North Philadelphia",1,1,1,1,1,1,1,1,673.27,673.27,2015-07-07,2016-02-22T00:00:00Z,663.74,47400,8,-75.1301498095,39.9962886312,3.25328855387139e-05,0,1,1
19802,"Community","Community",1126,0,"Northwest Philadelphia",1,1,1,1,0,1,1,0,294.19,294.19,2015-07-07,2016-04-05T00:00:00Z,286.71,35400,6,-75.1762895817,39.9748573989,1.46762260669711e-05,0,1,1
9,"Community","Community",73,0,"Northwest Philadelphia",0,0,1,1,0,0,0,1,0,4100,2015-10-01,2016-02-16T00:00:00Z,4770.82,340700,8,-75.1475535276,40.0275944974,1.99357209589033e-05,0,1,1
14965,"Community","Community",1352,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,18,18,2015-07-17,2016-03-01T00:00:00Z,16.86,120400,12,-75.067622705,40.0448660805,9.96021070416304e-06,0,1,1
12262,"Community","Community",973,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,518.52,2015-10-01,,497.11,35500,3,-75.1668870892,40.0030336153,3.09395248906572e-05,0,1,1
11484,"Community","Community",401,0,"North Philadelphia",1,1,1,1,1,1,1,1,1548.73,1548.73,2015-06-15,2016-02-01T00:00:00Z,1548.73,110600,7.5,-75.1230136833,39.9756855469,1.76030425601028e-05,0,2,0
18665,"Community","Community",1308,0,"North Philadelphia",1,1,1,1,1,1,1,1,31.46,31.46,2015-06-10,2016-04-06T00:00:00Z,31.46,188100,28,-75.1293260367,39.9730852459,1.66390519668132e-05,0,1,1
15594,"Community","Community",1127,0,"Center City",0,0,1,1,0,0,1,1,0,298.25,2015-10-13,2016-01-26T00:00:00Z,285.94,204200,9,-75.1685997057,39.940309798,1.88194649115362e-05,0,1,1
17821,"Community","Community",935,0,"North Philadelphia",0,1,1,0,0,1,1,0,560,560,2015-08-06,,550.32,39300,17,-75.1416293647,39.9925773296,3.29739747143819e-05,0,1,1
17831,"Community","Community",28,0,"Center City",0,0,1,0,0,0,0,0,0,5000,2015-11-05,,8906.13,708500,9,-75.1434604334,39.9520808618,1.57029973410793e-05,0,1,1
15960,"Community","Community",1165,0,"North Philadelphia",1,1,1,1,1,1,1,1,219.85,219.85,2015-06-22,2016-02-18T00:00:00Z,219.85,15700,8,-75.1486218521,39.9709351259,1.31022381129314e-05,0,1,1
20047,"Community","Community",1208,0,"South Philadelphia",1,1,1,1,1,1,1,1,145,145,2015-07-16,2016-02-11T00:00:00Z,142.83,10200,26,-75.1887976545,39.9381977326,1.66563436548872e-05,0,1,1
20481,"Community","Community",125,0,"South Philadelphia",0,0,1,1,0,0,1,1,0,3552.2,2015-10-23,2016-03-28T00:00:00Z,3359.32,239900,32,-75.14789196,39.9319297387,7.79104617312095e-06,0,1,1
18302,"Community","Community",190,0,"South Philadelphia",1,1,1,1,1,1,1,1,2614.96,2614.96,2015-07-17,2016-03-02T00:00:00Z,2577.95,184100,41,-75.1507064591,39.9309136666,1.65970258554911e-05,0,1,1
15708,"Community","Community",624,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,1075.54,2015-10-01,,1025.02,73200,6,-75.1832054098,39.9769095609,2.67481650848775e-05,0,1,1
20585,"Community","Community",149,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2977.04,212600,3,-75.1440630308,39.9764541586,1.66468103202296e-05,0,1,1
7076,"Community","Community",1081,0,"Northwest Philadelphia",1,1,1,0,1,1,1,1,350.84,350.84,2015-07-16,,345.87,24700,2,-75.1645719886,39.9698311675,1.19863690905762e-05,0,1,1
4134,"Community","Community",173,0,"Center City",0,1,1,1,0,0,1,1,2720.92,2759.98,2015-07-31,2016-04-20T00:00:00Z,2720.92,399200,7,-75.1714051212,39.9478259658,1.75383993982366e-05,0,1,1
2235,"Community","Community",689,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,906.98,906.98,2015-06-25,2016-03-28T00:00:00Z,906.98,131000,12,-75.1582248305,40.0141669701,2.2620333092184e-05,0,1,1
14661,"Community","Community",1206,0,"Northwest Philadelphia",0,0,1,1,0,0,0,1,0,302.29,2015-12-18,2015-12-18T00:00:00Z,145.63,10400,8,-75.1637476381,39.9831750901,1.85452495288166e-05,0,1,1
20865,"Community","Community",146,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,3006.44,214700,10,-75.1482486847,40.0275966689,1.99357209589033e-05,0,1,1
17175,"Community","Community",1280,0,"North Philadelphia",1,1,1,1,1,1,1,1,47.84,47.84,2015-06-08,2016-03-31T00:00:00Z,47.84,238000,7,-75.1028021109,39.9929112434,1.63207507292266e-05,0,1,1
6886,"Community","Community",533,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1204.26,86000,30,-75.1355992336,39.9895375919,2.2484239796223e-05,0,1,1
3428,"Community","Community",124,0,"Northwest Philadelphia",0,0,1,1,0,0,0,1,0,3529.56,2015-10-01,2016-02-27T00:00:00Z,3360.72,0,2,-75.226637626,40.0324174838,1.2253255239435e-05,0,4,0
10007,"Community","Community",5,0,"Northeast Philadelphia",0,0,1,0,0,0,0,0,0,28013.73,2015-12-15,,28012.73,2026300,12,-75.0205544957,40.0713732046,4.62461429936036e-07,0,1,1
6137,"Community","Community",20,0,"Center City",1,1,1,0,1,1,1,0,10747.3,10747.3,2015-07-02,,10747.3,767500,3,-75.1472676972,39.9466203741,1.02056424455563e-05,0,1,1
4384,"Community","Community",1375,0,"North Philadelphia",1,1,1,1,1,1,1,1,11.42,11.42,2015-07-03,2016-02-20T00:00:00Z,11.42,0,2,-75.1446831267,39.9636324254,8.06741354291089e-06,0,1,1
15317,"Community","Community",1251,0,"West Philadelphia",1,1,1,1,1,1,1,1,77.06,77.06,2015-06-16,2016-05-23T00:00:00Z,77.06,191700,1,-75.2227829634,39.9519682698,1.60992580651788e-05,0,1,1
3758,"Community","Community",1235,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,98.02,7000,9,-75.1201109304,39.991625038,2.24989287099507e-05,0,2,0
3502,"Community","Community",14,0,"Northwest Philadelphia",1,1,1,0,1,1,1,0,13561.91,13561.91,2015-06-17,,13561.91,968500,7,-75.1621874743,39.9655250707,1.19863690905762e-05,0,1,1
7603,"Community","Community",32,0,"West Philadelphia",0,1,1,0,0,0,0,0,1000,8260.73,2015-08-11,,8260.73,634400,9,-75.2490235767,39.9726226586,1.62646019849844e-05,0,1,1
10790,"Community","Community",132,0,"West Philadelphia",0,1,1,1,0,0,1,0,1440.4,3340.87,2015-08-03,2015-08-03T00:00:00Z,3216.49,229700,5,-75.2466766497,39.9672125079,1.65894111221066e-05,0,2,0
4272,"Community","Community",445,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1414.3,101000,4,-75.1778336123,39.9983517977,2.91518897316806e-05,0,2,0
16441,"Community","Community",559,0,"South Philadelphia",1,1,1,1,1,1,1,1,1129,1129,2015-06-25,2016-03-02T00:00:00Z,1145.45,81800,69,-75.1590215834,39.9180490654,2.08862178913434e-05,0,1,1
160,"Community","Community",126,0,"North Philadelphia",1,1,1,1,1,1,1,0,4134.76,4134.76,2015-06-08,2016-02-05T00:00:00Z,4134.76,414700,12,-75.1476579919,39.982320919,1.63769279252251e-05,1,9,0
3482,"Community","Community",482,0,"Northwest Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-05-20T00:00:00Z,1319.08,124200,32,-75.163757292,40.0718535222,1.19499432666232e-05,0,1,1
17841,"Community","Community",1368,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,13,2015-11-17,2016-04-01T00:00:00Z,13,94700,8,-75.2381441874,39.9789515551,1.57568757715238e-05,0,1,1
4220,"Community","Community",852,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,668.76,668.76,2015-06-09,2016-06-09T00:00:00Z,668.76,109100,58,-75.1513261447,40.0467429438,2.17509913841603e-05,0,1,1
8025,"Community","Community",1222,0,"North Philadelphia",1,1,1,1,1,1,1,1,119.03,119.03,2015-06-24,2016-05-18T00:00:00Z,119.03,38500,35,-75.1188252049,39.9877488194,2.56679531845162e-05,0,1,1
2066,"Community","Community",318,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1861,132900,16,-75.1267010115,39.9770069303,1.76030425601028e-05,0,1,1
18183,"Community","Community",660,0,"Northeast Philadelphia",0,1,1,1,0,0,1,1,350,1016.29,2015-07-30,2016-04-26T00:00:00Z,957.81,68400,3,-75.0345850241,40.0239991906,9.2259946439267e-06,0,1,1
9596,"Community","Community",920,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,569.92,40700,13,-75.1153302719,39.9901605073,2.56679531845162e-05,0,1,1
12382,"Community","Community",1378,0,"North Philadelphia",1,1,1,1,1,1,1,1,10.94,10.94,2015-07-13,2016-02-28T00:00:00Z,10.94,88900,13,-75.0943907528,39.9911279641,7.90635488261032e-06,0,1,1
9084,"Community","Community",310,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,1896.01,1896.01,2015-06-19,2016-02-20T00:00:00Z,1896.01,135400,37,-75.1736745534,40.0765175836,1.1925175372076e-05,0,1,1
3634,"Community","Community",1312,0,"North Philadelphia",1,1,1,1,1,1,1,1,2087.55,2087.55,2015-06-02,2016-03-02T00:00:00Z,29.96,150600,13,-75.1241995107,40.0213024491,1.79919717992705e-05,0,1,1
42,"Community","Community",220,0,"West Philadelphia",0,1,1,1,0,0,1,1,1487.65,3019.96,2015-07-30,2016-04-04T00:00:00Z,2880.4,205700,9,-75.2299468364,39.9728080845,1.99880850016776e-05,1,22,0
14344,"Community","Community",1248,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,81.22,81.22,2015-07-01,2016-03-14T00:00:00Z,81.22,5800,9,-75.1651213584,40.0321510135,1.34134090655703e-05,0,1,1
9971,"Community","Community",1262,0,"Northwest Philadelphia",1,1,1,1,0,1,1,1,64.41,64.41,2015-07-02,2016-02-09T00:00:00Z,64.41,4600,35,-75.162538632,40.0312600198,1.36186568282459e-05,0,1,1
2218,"Community","Community",37,0,"Center City",1,1,1,1,0,1,1,0,10294.8,10294.8,2015-06-29,2016-03-29T00:00:00Z,9972.04,818200,17.5,-75.1550826806,39.9360575086,9.92141073425923e-06,1,4,0
8819,"Community","Community",1185,0,"Northwest Philadelphia",0,1,1,1,0,1,1,1,191.89,191.89,2015-08-07,2016-03-28T00:00:00Z,186.55,47000,55,-75.1558737691,40.0053025751,2.21986256646147e-05,0,1,1
11897,"Community","Community",548,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,1251.67,2015-11-13,,1167.85,83400,7,-75.1758149366,40.0260225665,1.05140065603358e-05,0,1,1
17753,"Community","Community",1024,0,"West Philadelphia",0,0,1,0,0,0,1,0,0,484.3,2015-10-22,,420.09,60000,18,-75.2394148703,39.9501490891,2.8814103510148e-05,0,1,1
2831,"Community","Community",782,0,"South Philadelphia",1,1,1,0,1,1,1,0,760.36,760.36,2015-06-08,,760.36,84300,25,-75.1606474153,39.9197629558,3.10507860983071e-05,0,1,1
13218,"Community","Community",286,0,"North Philadelphia",0,0,0,1,0,0,0,0,0,0,,2016-03-31T00:00:00Z,2005.61,144800,10,-75.0998517375,39.9985751204,9.7879402592587e-06,0,3,0
10187,"Community","Community",1023,0,"West Philadelphia",1,1,1,1,1,1,1,1,422.22,422.22,2015-06-10,2016-02-01T00:00:00Z,422.22,64100,56,-75.2458402153,39.9507347389,1.19384869337026e-05,0,1,1
6268,"Community","Community",346,0,"South Philadelphia",1,1,1,1,1,1,1,1,1732.17,1732.17,2015-06-15,2016-03-11T00:00:00Z,1732.17,153700,6,-75.1648789447,39.9184194553,1.96433500218515e-05,0,1,1
12120,"Community","Community",27,0,"Center City",0,0,0,0,0,0,0,0,0,0,,,8996.93,642500,92,-75.1720482218,39.9633968188,8.30559950791753e-06,0,1,1
12695,"Community","Community",1011,0,"North Philadelphia",1,1,1,1,0,1,1,1,526.58,526.58,2015-06-01,2016-02-16T00:00:00Z,437.76,84800,9,-75.1019260603,40.0095709715,1.15939490597363e-05,0,1,1
2738,"Community","Community",467,0,"West Philadelphia",0,0,1,0,0,0,1,0,0,1455.42,2015-11-19,,1357.96,97200,31,-75.2521403252,39.9013114421,4.44179512214222e-06,0,1,1
8897,"Community","Community",685,0,"Northwest Philadelphia",0,1,1,1,0,0,1,0,875.02,953.77,2015-09-14,2016-07-11T00:00:00Z,914.4,65300,19,-75.1461376123,40.0562725827,1.36126910850519e-05,0,1,1
1945,"Community","Community",70,0,"North Philadelphia",0,0,1,1,0,0,0,0,0,3129.75,2015-11-05,2016-05-20T00:00:00Z,4961.26,354300,19.5,-75.1153855424,40.0238374327,1.83857042865429e-05,0,4,0
432,"Community","Community",93,0,"Northwest Philadelphia",0,0,1,1,0,0,1,0,0,4360.42,2015-11-18,2016-07-07T00:00:00Z,4065.06,290300,8,-75.1717102936,39.9981133544,2.93899133742466e-05,0,5,0
5202,"Community","Community",1088,0,"Northwest Philadelphia",0,1,1,0,0,0,1,0,344.28,344.28,2015-09-15,,334.67,23900,18,-75.1863115925,39.9878278223,9.83444557905118e-06,0,1,1
1931,"Community","Community",1301,0,"Northwest Philadelphia",0,0,1,1,0,1,1,1,0,36.5,2015-09-29,2016-06-30T00:00:00Z,35,5400,9,-75.1639662162,39.9993290879,1.56873175923197e-05,0,1,1
2852,"Community","Community",118,0,"Northeast Philadelphia",0,1,1,0,0,0,0,1,3581.08,3581.08,2015-09-15,,7021.11,501400,11,-75.0522676988,40.0602477564,4.6787051112342e-06,1,2,0
19859,"Community","Community",323,0,"Northeast Philadelphia",0,0,0,0,0,0,0,0,0,0,,,1838.59,131300,7,-75.0679271919,40.0439551272,9.96021070416304e-06,0,1,1
19423,"Community","Community",1103,0,"South Philadelphia",1,1,1,1,1,1,1,1,325.07,315.07,2015-07-08,2015-07-08T00:00:00Z,315.07,22500,2,-75.1491547404,39.9313288586,1.65970258554911e-05,0,1,1
16503,"Community","Community",682,0,"Northwest Philadelphia",0,0,1,0,0,0,1,0,0,975.07,2015-10-01,,918.6,65600,3,-75.1609290591,40.0482872135,2.42223188102782e-05,0,1,1
2776,"Community","Community",1176,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,204.08,14600,17,-75.1772208372,39.9833428863,1.70354320837019e-05,0,1,1
20222,"Community","Community",272,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2076.64,148300,21,-75.205862038,39.9661573366,2.17140005710814e-05,0,1,1
16864,"Community","Community",598,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-01-08T00:00:00Z,1074.03,76700,8,-75.1180520081,40.0193100773,8.04195697063478e-06,0,1,1
5160,"Community","Community",144,0,"Northwest Philadelphia",0,0,1,1,0,0,1,1,0,3256.75,2015-12-09,2016-02-20T00:00:00Z,3038.65,217000,7,-75.2073213871,40.0283994613,3.00685838703118e-06,0,1,1
19603,"Community","Community",828,0,"North Philadelphia",1,1,1,0,1,1,1,0,708.78,708.78,2015-07-09,,698.75,49900,11,-75.1334937623,39.998688244,2.52670545493914e-05,0,1,1
6900,"Community","Community",871,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,642.74,45900,13,-75.1255650612,39.9915184611,2.24989287099507e-05,0,1,1
20733,"Community","Community",466,0,"Northeast Philadelphia",0,1,1,1,0,0,0,1,1399.4,1399.4,2015-09-15,2016-04-01T00:00:00Z,1360.35,98300,5,-75.0426518358,40.022543657,6.09294903936585e-06,0,1,1
4704,"Community","Community",1294,0,"North Philadelphia",0,1,1,0,0,1,1,0,38.89,38.89,2015-09-02,,37.81,2700,24,-75.1341669609,39.9887381449,2.2484239796223e-05,0,1,1
17585,"Community","Community",201,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,2493.93,2493.93,2015-06-22,2016-04-14T00:00:00Z,2493.93,178100,15,-75.2130395995,40.023252741,8.4613571969244e-06,0,1,1
19282,"Community","Community",1187,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,183.44,43100,21,-75.1409196629,39.999104782,2.35637013631894e-05,0,1,1
2067,"Community","Community",313,0,"Northwest Philadelphia",0,1,1,0,0,0,1,0,1881.43,1962.45,2015-09-11,,1881.43,134900,32,-75.192653219,40.0098026549,2.36276542540796e-06,0,1,1
2350,"Community","Community",886,0,"West Philadelphia",0,0,0,0,0,0,0,0,0,0,,,621.73,44400,21,-75.2304707217,39.9315157515,1.74095240828231e-05,0,1,1
12334,"Community","Community",131,0,"North Philadelphia",1,1,1,1,1,1,1,0,3231.89,3231.89,2015-06-08,2016-06-14T00:00:00Z,3231.89,230800,12,-75.1312280324,39.9667924134,7.73159891532192e-06,0,1,1
6576,"Community","Community",1342,0,"Northeast Philadelphia",1,1,1,1,1,1,1,1,20.08,20.08,2015-06-10,2016-03-03T00:00:00Z,20.08,99900,6,-75.0745172902,40.0076824062,1.56181992636017e-05,0,1,1
12168,"Community","Community",208,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,2449.13,174900,24,-75.1416194419,39.9940663261,3.29739747143819e-05,0,3,0
911,"Community","Community",1092,0,"North Philadelphia",0,0,0,0,0,0,0,0,0,0,,,330.47,53600,17,-75.1394828332,40.0112929062,2.91507605842552e-05,0,1,1
1627,"Community","Community",1244,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,700,980.77,2015-06-03,2015-06-11T00:00:00Z,86.21,70200,28,-75.1522152277,40.0225630062,2.44321613835409e-05,0,1,1
13349,"Community","Community",1236,0,"Center City",0,1,1,1,0,1,1,0,97.53,97.53,2015-07-24,2016-04-01T00:00:00Z,97.53,485200,25.5,-75.1811165719,39.9425018624,2.05140798671714e-05,0,2,0
5439,"Community","Community",236,0,"West Philadelphia",0,1,1,0,0,0,0,0,150,150,2015-09-21,,2269.89,192100,11,-75.2357498001,39.9529599798,2.20891672512311e-05,0,2,0
4809,"Community","Community",1002,0,"West Philadelphia",1,1,1,1,0,0,0,0,210.02,335.02,2015-06-11,2015-06-11T00:00:00Z,450.44,125100,37,-75.2319491211,39.9599047179,2.94833236473838e-05,0,2,0
10249,"Community","Community",1111,0,"North Philadelphia",0,0,0,1,0,0,0,1,0,0,,2016-05-26T00:00:00Z,305.27,51800,20,-75.0990027316,39.9959232569,7.90635488261032e-06,0,1,1
7894,"Community","Community",1177,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,202.47,54600,15,-75.19494497,39.9370441278,1.69874770661589e-05,0,1,1
8799,"Community","Community",1063,0,"Northwest Philadelphia",0,0,0,0,0,0,0,0,0,0,,,370.1,32700,17,-75.1609405638,39.9893064315,3.11608435691532e-05,0,1,1
7583,"Community","Community",870,0,"West Philadelphia",0,0,1,1,0,0,1,1,0,699.61,2015-12-03,2016-04-25T00:00:00Z,644.14,46000,23,-75.2214151042,39.9664167407,2.22745398055535e-05,0,1,1
3561,"Community","Community",1117,0,"South Philadelphia",0,0,0,0,0,0,0,0,0,0,,,298.45,86600,44,-75.174175182,39.9330805304,2.86215879624648e-05,0,1,1
13528,"Community","Community",754,0,"Northwest Philadelphia",1,1,1,1,1,1,1,1,800.97,800.97,2015-06-08,2016-05-12T00:00:00Z,800.97,87200,47,-75.1645760928,40.0430293922,1.13868603280586e-05,0,1,1
21038,"Community","Community",667,0,"Northeast Philadelphia",0,0,1,1,0,0,1,1,0,1003.52,2015-10-01,2016-05-16T00:00:00Z,945.2,67500,2,-75.0800376956,40.0166522135,1.86269324206176e-05,0,1,1
16236,"Community","Community",436,0,"South Philadelphia",0,1,1,1,0,0,0,0,390.88,781.76,2015-09-21,2016-07-11T00:00:00Z,1439.51,102800,5.5,-75.1876287296,39.9395763802,1.75758486842691e-05,0,2,0
1519,"Community","Community",53,0,"South Philadelphia",1,1,1,1,1,1,1,1,5988.4,5988.4,2015-07-10,2016-01-28T00:00:00Z,5903.67,451600,20,-75.1787752345,39.9211392402,2.04974204047002e-05,0,2,0
16810,"Community","Community",449,0,"Northeast Philadelphia",0,0,1,1,0,0,1,1,0,1525.46,2015-12-28,2016-03-30T00:00:00Z,1404.5,100300,18,-75.106189542,40.0481572131,2.31371554312993e-06,0,1,1
11308,"Community","Community",45,0,"Northeast Philadelphia",0,1,1,0,0,0,0,0,6684.86,6684.86,2015-08-26,,6512.52,498300,25,-75.0419433592,40.0537245469,2.17682675600151e-06,0,3,0
2277,"Community","Community",54,0,"Northeast Philadelphia",0,1,1,1,0,0,1,1,6018.41,6075.37,2015-09-03,2016-03-09T00:00:00Z,5850.45,417800,28,-75.0684092167,40.0013128994,9.0372125780899e-06,0,3,0
10160,"Community","Community",1189,0,"West Philadelphia",0,1,1,1,0,1,1,0,184.38,184.38,2015-09-15,2016-06-20T00:00:00Z,179.24,42800,31,-75.2200569664,39.9387774827,3.05684815014627e-05,0,1,1
7020,"Community","Community",1287,0,"West Philadelphia",0,0,0,0,0,0,0,1,0,0,,,42.01,33000,15,-75.2059541886,39.9683519042,2.17140005710814e-05,0,1,1
